770	0	0	554	19.3	688	26.9	739	32.2	767	36.6	783	40.1	796	43.6	805	46.7	810.7	49.2	815	51.1
780	0	0	549	19.3	686	26.9	737	32.2	765	36.6	782	40.1	794	43.6	804	46.7	809.8	49.2	815	51.1
790	0	0	543	19.3	683	26.9	735	32.2	764	36.6	780	40.1	793	43.6	803	46.7	808.9	49.2	814	51.1
800	0	0	537	19.0	680	26.8	733	32.1	762	36.5	779	40.1	792	43.6	802	46.6	808.0	49.1	813	51.1
810	0	0	531	19.0	677	26.8	731	32.1	760	36.5	778	40.1	791	43.6	801	46.6	807.1	49.1	812	51.1
820	0	0	525	19.0	674	26.8	729	32.1	759	36.5	776	40.1	790	43.6	800	46.6	806.2	49.1	811	51.1
830	0	0	519	19.0	672	26.8	727	32.1	757	36.5	775	40.1	789	43.6	799	46.6	805.3	49.1	810	51.1
840	0	0	513	19.0	669	26.8	725	32.1	756	36.5	774	40.1	788	43.6	798	46.6	804.4	49.1	809	51.1
850	0	0	507	18.6	666	26.7	723	32.1	754	36.5	773	40.1	787	43.6	797	46.6	803.5	49.1	809	51.1
860	0	0	500	18.6	663	26.7	721	32.1	752	36.5	771	40.1	785	43.6	796	46.6	802.6	49.1	808	51.1
870	0	0	493	18.6	660	26.7	719	32.1	751	36.5	770	40.1	784	43.6	795	46.6	801.7	49.1	807	51.1
880	0	0	487	18.6	658	26.7	717	32.1	749	36.5	769	40.1	783	43.6	794	46.6	800.8	49.1	806	51.1
890	0	0	480	18.6	655	26.7	715	32.1	748	36.5	767	40.1	782	43.6	793	46.6	799.9	49.1	805	51.1
900	0	0	473	18.2	652	26.6	713	32.0	746	36.4	766	40	781	43.6	792	46.6	799.0	49.1	804	51.1
910	0	0	465	18.2	649	26.6	711	32.0	744	36.4	765	40	780	43.6	791	46.6	798.1	49.1	803	51.1
920	0	0	457	18.2	646	26.6	709	32.0	743	36.4	763	40	779	43.6	790	46.6	797.2	49.1	802	51.1
930	0	0	450	18.2	644	26.6	707	32.0	741	36.4	762	40	778	43.6	789	46.6	796.3	49.1	802	51.1
940	0	0	442	18.2	641	26.6	705	32.0	740	36.4	761	40	777	43.6	788	46.6	795.4	49.1	801	51.1
950	0	0	434	17.7	638	26.5	703	32.0	738	36.4	760	40	776	43.6	787	46.6	794.5	49.1	800	51.1
960	0	0	0	0	635	26.5	701	32.0	736	36.4	758	40	774	43.6	786	46.6	793.6	49.1	799	51.1
970	0	0	0	0	632	26.5	699	32.0	735	36.4	757	40	773	43.6	785	46.6	792.7	49.1	798	51.1
980	0	0	0	0	629	26.5	697	32.0	733	36.4	756	40	772	43.6	784	46.6	791.8	49.1	798	51.1
990	0	0	0	0	626	26.5	695	32.0	732	36.4	754	40	771	43.6	783	46.6	790.9	49.1	797	51.1
1000	0	0	0	0	623	26.4	693	31.9	730	36.3	753	39.9	770	43.5	782	46.5	790	49.1	796	51.0
1010	0	0	0	0	620	26.4	691	31.9	729	36.3	752	39.9	769	43.5	781	46.5	789.1	49.1	795	51.0
1020	0	0	0	0	617	26.4	689	31.9	727	36.3	750	39.9	768	43.5	780	46.5	788.2	49.1	794	51.0
1030	0	0	0	0	614	26.4	687	31.9	726	36.3	749	39.9	767	43.5	779	46.5	787.3	49.1	794	51.0
1040	0	0	0	0	611	26.4	685	31.9	724	36.3	747	39.9	766	43.5	778	46.5	786.4	49.1	793	51.0
1050	0	0	0	0	608	26.2	683	31.8	723	36.3	746	39.9	765	43.5	777	46.5	785.5	49.1	792	51.0
1060	0	0	0	0	605	26.2	681	31.8	721	36.3	745	39.9	763	43.5	776	46.5	784.6	49.1	791	51.0
1070	0	0	0	0	602	26.2	679	31.8	720	36.3	743	39.9	762	43.5	775	46.5	783.7	49.1	790	51.0
1080	0	0	0	0	598	26.2	676	31.8	718	36.3	742	39.9	761	43.5	774	46.5	782.8	49.1	790	51.0
1090	0	0	0	0	595	26.2	674	31.8	717	36.3	740	39.9	760	43.5	773	46.5	781.9	49.1	789	51.0
1100	0	0	0	0	592	26.1	672	31.7	715	36.2	739	39.9	759	43.4	772	46.5	781.0	49.0	788	51.0
1110	0	0	0	0	589	26.1	670	31.7	713	36.2	738	39.9	758	43.4	771	46.5	780.1	49.0	787	51.0
1120	0	0	0	0	586	26.1	668	31.7	712	36.2	736	39.9	757	43.4	770	46.5	779.2	49.0	786	51.0
1130	0	0	0	0	582	26.1	666	31.7	710	36.2	735	39.9	755	43.4	769	46.5	778.3	49.0	785	51.0
1140	0	0	0	0	579	26.1	664	31.7	709	36.2	734	39.9	754	43.4	768	46.5	777.4	49.0	784	51.0
1150	0	0	0	0	576	25.9	662	31.7	707	36.2	733	39.9	753	43.4	767	46.5	776.5	49.0	784	51.0
1160	0	0	0	0	573	25.9	660	31.7	705	36.2	731	39.9	752	43.4	766	46.5	775.6	49.0	783	51.0
1170	0	0	0	0	570	25.9	658	31.7	704	36.2	730	39.9	751	43.4	765	46.5	774.7	49.0	782	51.0
1180	0	0	0	0	566	25.9	655	31.7	702	36.2	729	39.9	749	43.4	764	46.5	773.8	49.0	781	51.0
1190	0	0	0	0	563	25.9	653	31.7	701	36.2	727	39.9	748	43.4	763	46.5	772.9	49.0	780	51.0
1200	0	0	0	0	560	25.7	651	31.6	699	36.1	726	39.8	747	43.4	762	46.4	772.0	49.0	779	51.0
1210	0	0	0	0	557	25.7	649	31.6	697	36.1	725	39.8	746	43.4	761	46.4	771.1	49.0	778	51.0
1220	0	0	0	0	553	25.7	647	31.6	696	36.1	723	39.8	745	43.4	760	46.4	770.2	49.0	777	51.0
1230	0	0	0	0	550	25.7	644	31.6	694	36.1	722	39.8	744	43.4	759	46.4	769.3	49.0	777	51.0
1240	0	0	0	0	546	25.7	642	31.6	692	36.1	720	39.8	743	43.4	758	46.4	768.4	49.0	776	51.0
1250	0	0	0	0	543	25.6	640	31.5	691	36.1	719	39.8	742	43.4	757	46.4	767.5	49.0	775	51.0
1260	0	0	0	0	540	25.6	638	31.5	689	36.1	718	39.8	740	43.4	756	46.4	766.6	49.0	774	51.0
1270	0	0	0	0	536	25.6	636	31.5	687	36.1	716	39.8	739	43.4	755	46.4	765.7	49.0	773	51.0
1280	0	0	0	0	533	25.6	634	31.5	685	36.1	715	39.8	738	43.4	754	46.4	764.8	49.0	773	51.0
1290	0	0	0	0	529	25.6	632	31.5	684	36.1	713	39.8	737	43.4	753	46.4	763.9	49.0	772	51.0
1300	0	0	0	0	526	25.4	630	31.4	682	36.0	712	39.7	736	43.3	752	46.4	763.0	48.9	771	51.0
1310	0	0	0	0	522	25.4	628	31.4	680	36.0	711	39.7	735	43.3	751	46.4	762.1	48.9	770	51.0
1320	0	0	0	0	519	25.4	626	31.4	679	36.0	709	39.7	734	43.3	750	46.4	761.2	48.9	769	51.0
1330	0	0	0	0	515	25.4	623	31.4	677	36.0	708	39.7	732	43.3	749	46.4	760.3	48.9	768	51.0
1340	0	0	0	0	512	25.4	621	31.4	676	36.0	707	39.7	731	43.3	748	46.4	759.4	48.9	767	51.0
1350	0	0	0	0	508	25.1	619	31.3	674	36.0	706	39.7	730	43.3	747	46.4	758.5	48.9	767	50.9
1360	0	0	0	0	504	25.1	617	31.3	672	36.0	704	39.7	729	43.3	746	46.4	757.6	48.9	766	50.9
1370	0	0	0	0	500	25.1	614	31.3	671	36.0	703	39.7	728	43.3	745	46.4	756.7	48.9	765	50.9
1380	0	0	0	0	497	25.1	612	31.3	669	36.0	702	39.7	726	43.3	744	46.4	755.8	48.9	764	50.9
1390	0	0	0	0	493	25.1	609	31.3	668	36.0	700	39.7	725	43.3	743	46.4	754.9	48.9	763	50.9
1400	0	0	0	0	489	24.9	607	31.2	666	35.9	699	39.6	724	43.2	742	46.3	754.0	48.9	762	50.9
1410	0	0	0	0	485	24.9	605	31.2	664	35.9	698	39.6	723	43.2	741	46.3	753.1	48.9	761	50.9
1420	0	0	0	0	481	24.9	603	31.2	663	35.9	696	39.6	722	43.2	740	46.3	752.2	48.9	760	50.9
1430	0	0	0	0	477	24.9	600	31.2	661	35.9	695	39.6	720	43.2	739	46.3	751.3	48.9	760	50.9
1440	0	0	0	0	473	24.9	598	31.2	659	35.9	693	39.6	719	43.2	738	46.3	750.4	48.9	759	50.9
1450	0	0	0	0	469	24.6	596	31.0	658	35.8	692	39.6	718	43.2	737	46.3	749.5	48.9	758	50.9
1460	0	0	0	0	465	24.6	594	31.0	656	35.8	691	39.6	717	43.2	735	46.3	748.6	48.9	757	50.9
1470	0	0	0	0	461	24.6	591	31.0	654	35.8	689	39.6	716	43.2	734	46.3	747.7	48.9	756	50.9
1480	0	0	0	0	456	24.6	589	31.0	652	35.8	688	39.6	714	43.2	733	46.3	746.8	48.9	756	50.9
1490	0	0	0	0	452	24.6	586	31.0	651	35.8	686	39.6	713	43.2	732	46.3	745.9	48.9	755	50.9
1500	0	0	0	0	448	24.3	584	30.9	649	35.7	685	39.5	712	43.1	731	46.2	745.0	48.8	754	50.8
1510	0	0	0	0	444	24.3	582	30.9	647	35.7	684	39.5	711	43.1	730	46.2	744.0	48.8	753	50.8
1520	0	0	0	0	439	24.3	580	30.9	645	35.7	682	39.5	710	43.1	729	46.2	743.0	48.8	752	50.8
1530	0	0	0	0	435	24.3	577	30.9	644	35.7	681	39.5	709	43.1	728	46.2	742.0	48.8	751	50.8
1540	0	0	0	0	430	24.3	575	30.9	642	35.7	679	39.5	708	43.1	727	46.2	741.0	48.8	750	50.8
1550	0	0	0	0	426	24.0	573	30.8	640	35.6	678	39.4	707	43.1	726	46.2	740	48.8	750	50.8
1560	0	0	0	0	421	24.0	571	30.8	638	35.6	677	39.4	705	43.1	725	46.2	739.0	48.8	749	50.8
1570	0	0	0	0	416	24.0	568	30.8	636	35.6	675	39.4	704	43.1	724	46.2	738.0	48.8	748	50.8
1580	0	0	0	0	411	24.0	566	30.8	635	35.6	674	39.4	703	43.1	723	46.2	737.0	48.8	747	50.8
1590	0	0	0	0	406	24.0	563	30.8	633	35.6	672	39.4	702	43.1	722	46.2	736.0	48.8	746	50.8
1600	0	0	0	0	401	23.6	561	30.7	631	35.5	671	39.3	701	43	721	46.2	735.0	48.7	745	50.7
1610	0	0	0	0	396	23.6	558	30.7	629	35.5	670	39.3	700	43	720	46.2	734.1	48.7	744	50.7
1620	0	0	0	0	390	23.6	556	30.7	628	35.5	668	39.3	699	43	719	46.2	733.2	48.7	743	50.7
1630	0	0	0	0	385	23.6	553	30.7	626	35.5	667	39.3	697	43	718	46.2	732.3	48.7	742	50.7
1640	0	0	0	0	379	23.6	551	30.7	624	35.5	665	39.3	696	43	717	46.2	731.4	48.7	741	50.7
1650	0	0	0	0	374	23.2	548	30.5	623	35.5	664	39.3	695	43	716	46.2	730.5	48.7	741	50.7
1660	0	0	0	0	368	23.2	546	30.5	621	35.5	662	39.3	694	43	715	46.2	729.6	48.7	740	50.7
1670	0	0	0	0	362	23.2	543	30.5	619	35.5	661	39.3	693	43	714	46.2	728.7	48.7	739	50.7
1680	0	0	0	0	355	23.2	541	30.5	617	35.5	659	39.3	691	43	713	46.2	727.8	48.7	738	50.7
1690	0	0	0	0	349	23.2	538	30.5	616	35.5	658	39.3	690	43	712	46.2	726.9	48.7	737	50.7
1700	0	0	0	0	343	22.6	536	30.3	614	35.4	656	39.2	689	42.9	711	46.1	726.0	48.7	736	50.7
1710	0	0	0	0	336	22.6	533	30.3	612	35.4	655	39.2	688	42.9	710	46.1	725.0	48.7	735	50.7
1720	0	0	0	0	328	22.6	531	30.3	610	35.4	653	39.2	687	42.9	709	46.1	724.0	48.7	734	50.7
1730	0	0	0	0	321	22.6	528	30.3	609	35.4	652	39.2	685	42.9	708	46.1	723.0	48.7	733	50.7
1740	0	0	0	0	313	22.6	526	30.3	607	35.4	650	39.2	684	42.9	707	46.1	722.0	48.7	732	50.7
1750	0	0	0	0	306	21.9	523	30.2	605	35.3	649	39.2	683	42.9	706	46.1	721.0	48.7	732	50.7
1760	0	0	0	0	0	0	520	30.2	603	35.3	648	39.2	682	42.9	705	46.1	720	48.7	731	50.7
1770	0	0	0	0	0	0	518	30.2	601	35.3	646	39.2	681	42.9	704	46.1	719.0	48.7	730	50.7
1780	0	0	0	0	0	0	515	30.2	600	35.3	645	39.2	679	42.9	703	46.1	718.0	48.7	729	50.7
1790	0	0	0	0	0	0	513	30.2	598	35.3	643	39.2	678	42.9	702	46.1	717.0	48.7	728	50.7
1800	0	0	0	0	0	0	510	30	596	35.2	642	39.1	677	42.8	701	46.0	716.0	48.6	727	50.6
1810	0	0	0	0	0	0	507	30	594	35.2	641	39.1	676	42.8	700	46.0	715.1	48.6	726	50.6
1820	0	0	0	0	0	0	504	30	592	35.2	639	39.1	674	42.8	699	46.0	714.2	48.6	725	50.6
1830	0	0	0	0	0	0	502	30	590	35.2	638	39.1	673	42.8	697	46.0	713.3	48.6	725	50.6
1840	0	0	0	0	0	0	499	30	588	35.2	636	39.1	672	42.8	696	46.0	712.4	48.6	724	50.6
1850	0	0	0	0	0	0	496	29.8	587	35.1	635	39.0	671	42.8	695	46.0	711.5	48.6	723	50.6
1860	0	0	0	0	0	0	493	29.8	585	35.1	633	39.0	669	42.8	694	46.0	710.6	48.6	722	50.6
1870	0	0	0	0	0	0	490	29.8	583	35.1	632	39.0	668	42.8	693	46.0	709.7	48.6	721	50.6
1880	0	0	0	0	0	0	488	29.8	581	35.1	630	39.0	667	42.8	691	46.0	708.8	48.6	721	50.6
1890	0	0	0	0	0	0	485	29.8	579	35.1	629	39.0	665	42.8	690	46.0	707.9	48.6	720	50.6
1900	0	0	0	0	0	0	482	29.6	577	34.9	627	38.9	664	42.7	689	45.9	707.0	48.5	719	50.5
1910	0	0	0	0	0	0	479	29.6	575	34.9	626	38.9	663	42.7	688	45.9	706.0	48.5	718	50.5
1920	0	0	0	0	0	0	476	29.6	573	34.9	624	38.9	662	42.7	687	45.9	705.0	48.5	717	50.5
1930	0	0	0	0	0	0	474	29.6	571	34.9	623	38.9	660	42.7	686	45.9	704.0	48.5	716	50.5
1940	0	0	0	0	0	0	471	29.6	569	34.9	621	38.9	659	42.7	685	45.9	703.0	48.5	715	50.5
1950	0	0	0	0	0	0	468	29.4	568	34.8	620	38.8	658	42.7	684	45.9	702.0	48.5	715	50.5
1960	0	0	0	0	0	0	465	29.4	566	34.8	618	38.8	657	42.7	683	45.9	701.0	48.5	714	50.5
1970	0	0	0	0	0	0	462	29.4	564	34.8	617	38.8	656	42.7	682	45.9	700	48.5	713	50.5
1980	0	0	0	0	0	0	459	29.4	562	34.8	615	38.8	654	42.7	681	45.9	699.0	48.5	712	50.5
1990	0	0	0	0	0	0	456	29.4	560	34.8	614	38.8	653	42.7	680	45.9	698.0	48.5	711	50.5
2000	0	0	0	0	0	0	453	29.2	558	34.7	612	38.7	652	42.6	679	45.8	697.0	48.4	710	50.5
2010	0	0	0	0	0	0	450	29.2	556	34.7	610	38.7	651	42.6	678	45.8	696.0	48.4	709	50.5
2020	0	0	0	0	0	0	447	29.2	554	34.7	609	38.7	649	42.6	677	45.8	695.0	48.4	708	50.5
2030	0	0	0	0	0	0	443	29.2	552	34.7	607	38.7	648	42.6	676	45.8	694.0	48.4	707	50.5
2040	0	0	0	0	0	0	440	29.2	550	34.7	606	38.7	647	42.6	675	45.8	693.0	48.4	706	50.5
2050	0	0	0	0	0	0	437	28.9	548	34.6	604	38.6	646	42.5	674	45.8	692.0	48.4	706	50.5
2060	0	0	0	0	0	0	434	28.9	546	34.6	602	38.6	644	42.5	672	45.8	691.0	48.4	705	50.5
2070	0	0	0	0	0	0	430	28.9	544	34.6	601	38.6	643	42.5	671	45.8	690	48.4	704	50.5
2080	0	0	0	0	0	0	427	28.9	542	34.6	599	38.6	642	42.5	670	45.8	689.0	48.4	703	50.5
2090	0	0	0	0	0	0	423	28.9	540	34.6	598	38.6	640	42.5	669	45.8	688.0	48.4	702	50.5
2100	0	0	0	0	0	0	420	28.6	538	34.4	596	38.5	639	42.4	668	45.7	687.0	48.3	701	50.4
2110	0	0	0	0	0	0	417	28.6	536	34.4	595	38.5	638	42.4	667	45.7	686.1	48.3	700	50.4
2120	0	0	0	0	0	0	413	28.6	534	34.4	593	38.5	636	42.4	666	45.7	685.2	48.3	699	50.4
2130	0	0	0	0	0	0	410	28.6	532	34.4	592	38.5	635	42.4	665	45.7	684.3	48.3	698	50.4
2140	0	0	0	0	0	0	406	28.6	530	34.4	590	38.5	634	42.4	664	45.7	683.4	48.3	697	50.4
2150	0	0	0	0	0	0	403	28.3	528	34.3	589	38.4	633	42.4	663	45.6	682.5	48.3	697	50.4
2160	0	0	0	0	0	0	399	28.3	525	34.3	587	38.4	631	42.4	661	45.6	681.6	48.3	696	50.4
2170	0	0	0	0	0	0	395	28.3	523	34.3	586	38.4	630	42.4	660	45.6	680.7	48.3	695	50.4
2180	0	0	0	0	0	0	392	28.3	521	34.3	584	38.4	629	42.4	659	45.6	679.8	48.3	694	50.4
2190	0	0	0	0	0	0	388	28.3	519	34.3	583	38.4	627	42.4	658	45.6	678.9	48.3	693	50.4
2200	0	0	0	0	0	0	384	28.0	517	34.1	581	38.3	626	42.3	657	45.5	678.0	48.2	692	50.3
2210	0	0	0	0	0	0	380	28.0	515	34.1	579	38.3	625	42.3	656	45.5	677.0	48.2	691	50.3
2220	0	0	0	0	0	0	376	28.0	513	34.1	578	38.3	623	42.3	655	45.5	676.0	48.2	690	50.3
2230	0	0	0	0	0	0	372	28.0	511	34.1	576	38.3	622	42.3	654	45.5	675.0	48.2	689	50.3
2240	0	0	0	0	0	0	368	28.0	509	34.1	574	38.3	621	42.3	653	45.5	674.0	48.2	688	50.3
2250	0	0	0	0	0	0	364	27.6	507	34.0	573	38.2	620	42.2	652	45.5	673.0	48.2	688	50.3
2260	0	0	0	0	0	0	360	27.6	504	34.0	571	38.2	618	42.2	650	45.5	672.0	48.2	687	50.3
2270	0	0	0	0	0	0	356	27.6	502	34.0	569	38.2	617	42.2	649	45.5	671.0	48.2	686	50.3
2280	0	0	0	0	0	0	351	27.6	500	34.0	567	38.2	616	42.2	648	45.5	670	48.2	685	50.3
2290	0	0	0	0	0	0	347	27.6	498	34.0	566	38.2	614	42.2	647	45.5	669.0	48.2	684	50.3
2300	0	0	0	0	0	0	343	27.2	496	33.8	564	38.1	613	42.1	646	45.4	668.0	48.1	683	50.2
2310	0	0	0	0	0	0	338	27.2	494	33.8	562	38.1	612	42.1	645	45.4	667.0	48.1	682	50.2
2320	0	0	0	0	0	0	333	27.2	491	33.8	561	38.1	610	42.1	644	45.4	666.0	48.1	681	50.2
2330	0	0	0	0	0	0	329	27.2	489	33.8	559	38.1	609	42.1	642	45.4	665.0	48.1	680	50.2
2340	0	0	0	0	0	0	324	27.2	487	33.8	558	38.1	608	42.1	641	45.4	664.0	48.1	679	50.2
2350	0	0	0	0	0	0	319	26.7	485	33.6	556	38.0	607	42.1	640	45.4	663.0	48.1	678	50.2
2360	0	0	0	0	0	0	313	26.7	482	33.6	554	38.0	605	42.1	639	45.4	662.0	48.1	677	50.2
2370	0	0	0	0	0	0	308	26.7	480	33.6	553	38.0	604	42.1	638	45.4	661.0	48.1	676	50.2
2380	0	0	0	0	0	0	302	26.7	478	33.6	551	38.0	603	42.1	636	45.4	660	48.1	675	50.2
2390	0	0	0	0	0	0	297	26.7	475	33.6	550	38.0	601	42.1	635	45.4	659.0	48.1	674	50.2
2400	0	0	0	0	0	0	291	26.1	473	33.4	548	37.9	600	42	634	45.3	658.0	48.0	673	50.1
2410	0	0	0	0	0	0	284	26.1	471	33.4	546	37.9	599	42	633	45.3	657.0	48.0	672	50.1
2420	0	0	0	0	0	0	277	26.1	468	33.4	545	37.9	597	42	632	45.3	656.0	48.0	671	50.1
2430	0	0	0	0	0	0	270	26.1	466	33.4	543	37.9	596	42	631	45.3	655.0	48.0	670	50.1
2440	0	0	0	0	0	0	263	26.1	463	33.4	541	37.9	595	42	630	45.3	654.0	48.0	669	50.1
2450	0	0	0	0	0	0	256	25.4	461	33.2	540	37.8	594	41.9	629	45.2	653.0	48.0	669	50.1
2460	0	0	0	0	0	0	0	0	459	33.2	538	37.8	592	41.9	627	45.2	652.0	48.0	668	50.1
2470	0	0	0	0	0	0	0	0	456	33.2	536	37.8	591	41.9	626	45.2	651.0	48.0	667	50.1
2480	0	0	0	0	0	0	0	0	454	33.2	534	37.8	590	41.9	625	45.2	650	48.0	666	50.1
2490	0	0	0	0	0	0	0	0	451	33.2	533	37.8	588	41.9	624	45.2	649.0	48.0	665	50.1
2500	0	0	0	0	0	0	0	0	449	33.0	531	37.6	587	41.8	623	45.1	648.0	47.9	664	50.0
2510	0	0	0	0	0	0	0	0	447	33.0	529	37.6	586	41.8	622	45.1	646.9	47.9	663	50.0
2520	0	0	0	0	0	0	0	0	444	33.0	527	37.6	584	41.8	621	45.1	645.8	47.9	662	50.0
2530	0	0	0	0	0	0	0	0	442	33.0	526	37.6	583	41.8	619	45.1	644.7	47.9	661	50.0
2540	0	0	0	0	0	0	0	0	439	33.0	524	37.6	581	41.8	618	45.1	643.6	47.9	660	50.0
2550	0	0	0	0	0	0	0	0	437	32.8	522	37.5	580	41.7	617	45.1	642.5	47.9	660	50.0
2560	0	0	0	0	0	0	0	0	434	32.8	520	37.5	579	41.7	616	45.1	641.4	47.9	659	50.0
2570	0	0	0	0	0	0	0	0	432	32.8	518	37.5	577	41.7	615	45.1	640.3	47.9	658	50.0
2580	0	0	0	0	0	0	0	0	429	32.8	517	37.5	576	41.7	613	45.1	639.2	47.9	657	50.0
2590	0	0	0	0	0	0	0	0	427	32.8	515	37.5	574	41.7	612	45.1	638.1	47.9	656	50.0
2600	0	0	0	0	0	0	0	0	424	32.6	513	37.4	573	41.6	611	45.0	637.0	47.8	655	49.9
2610	0	0	0	0	0	0	0	0	421	32.6	511	37.4	572	41.6	610	45.0	636.0	47.8	654	49.9
2620	0	0	0	0	0	0	0	0	418	32.6	509	37.4	570	41.6	609	45.0	635.0	47.8	653	49.9
2630	0	0	0	0	0	0	0	0	416	32.6	508	37.4	569	41.6	608	45.0	634.0	47.8	652	49.9
2640	0	0	0	0	0	0	0	0	413	32.6	506	37.4	567	41.6	607	45.0	633.0	47.8	651	49.9
2650	0	0	0	0	0	0	0	0	410	32.4	504	37.3	566	41.5	606	44.9	632.0	47.7	650	49.9
2660	0	0	0	0	0	0	0	0	407	32.4	502	37.3	565	41.5	604	44.9	631.0	47.7	649	49.9
2670	0	0	0	0	0	0	0	0	404	32.4	500	37.3	563	41.5	603	44.9	630	47.7	648	49.9
2680	0	0	0	0	0	0	0	0	402	32.4	499	37.3	562	41.5	602	44.9	629.0	47.7	647	49.9
2690	0	0	0	0	0	0	0	0	399	32.4	497	37.3	560	41.5	601	44.9	628.0	47.7	646	49.9
2700	0	0	0	0	0	0	0	0	396	32.1	495	37.1	559	41.4	600	44.8	627.0	47.6	645	49.8
2710	0	0	0	0	0	0	0	0	393	32.1	493	37.1	558	41.4	599	44.8	625.9	47.6	644	49.8
2720	0	0	0	0	0	0	0	0	390	32.1	491	37.1	556	41.4	597	44.8	624.8	47.6	643	49.8
2730	0	0	0	0	0	0	0	0	387	32.1	489	37.1	555	41.4	596	44.8	623.7	47.6	642	49.8
2740	0	0	0	0	0	0	0	0	384	32.1	487	37.1	553	41.4	595	44.8	622.6	47.6	641	49.8
2750	0	0	0	0	0	0	0	0	381	31.8	485	36.9	552	41.3	594	44.8	621.5	47.6	640	49.7
2760	0	0	0	0	0	0	0	0	378	31.8	483	36.9	550	41.3	592	44.8	620.4	47.6	639	49.7
2770	0	0	0	0	0	0	0	0	375	31.8	481	36.9	549	41.3	591	44.8	619.3	47.6	638	49.7
2780	0	0	0	0	0	0	0	0	372	31.8	479	36.9	547	41.3	590	44.8	618.2	47.6	637	49.7
2790	0	0	0	0	0	0	0	0	369	31.8	477	36.9	546	41.3	588	44.8	617.1	47.6	636	49.7
2800	0	0	0	0	0	0	0	0	366	31.5	475	36.7	544	41.2	587	44.7	616.0	47.5	635	49.6
2810	0	0	0	0	0	0	0	0	363	31.5	473	36.7	543	41.2	586	44.7	615.0	47.5	634	49.6
2820	0	0	0	0	0	0	0	0	359	31.5	471	36.7	541	41.2	585	44.7	614.0	47.5	633	49.6
2830	0	0	0	0	0	0	0	0	356	31.5	469	36.7	540	41.2	583	44.7	613.0	47.5	632	49.6
